"trida";"paragraf";"skupina";"oddil";"pododdil";"esif";"obdobi";"paragraf_nazev";"vykaz_date";"vykaz_year";"spending";"source"
"Kapitálové výdaje";"3526";"Služby pro obyvatelstvo";"Zdravotnictví";"Lůžková péče";FALSE;NA;"Lázeňské léčebny, ozdravovny, sanatoria";"2018-12-31";"2018";"39232277,179999999701976776123046875";"vlastní"
"Kapitálové výdaje";"3526";"Služby pro obyvatelstvo";"Zdravotnictví";"Lůžková péče";FALSE;NA;"Lázeňské léčebny, ozdravovny, sanatoria";"2019-12-31";"2019";"298849,710000000020954757928848267";"vlastní"
"Kapitálové výdaje";"3526";"Služby pro obyvatelstvo";"Zdravotnictví";"Lůžková péče";FALSE;NA;"Lázeňské léčebny, ozdravovny, sanatoria";"2020-12-31";"2020";"80802473,280000001192092895507812500";"vlastní"
"Kapitálové výdaje";"3527";"Služby pro obyvatelstvo";"Zdravotnictví";"Lůžková péče";FALSE;NA;"Vysoce specializovaná pracoviště a jednooborové zařízení lůžkové péče";"2015-12-31";"2015";"21699723,230000000447034835815429688";"vlastní"
"Kapitálové výdaje";"3527";"Služby pro obyvatelstvo";"Zdravotnictví";"Lůžková péče";FALSE;NA;"Vysoce specializovaná pracoviště a jednooborové zařízení lůžkové péče";"2016-12-31";"2016";"93667980,380000010132789611816406250";"vlastní"
"Kapitálové výdaje";"3527";"Služby pro obyvatelstvo";"Zdravotnictví";"Lůžková péče";FALSE;NA;"Vysoce specializovaná pracoviště a jednooborové zařízení lůžkové péče";"2017-12-31";"2017";"63999175,539999999105930328369140625";"vlastní"
"Kapitálové výdaje";"3527";"Služby pro obyvatelstvo";"Zdravotnictví";"Lůžková péče";FALSE;NA;"Vysoce specializovaná pracoviště a jednooborové zařízení lůžkové péče";"2018-12-31";"2018";"129560415,620000004768371582031250000";"vlastní"
"Kapitálové výdaje";"3527";"Služby pro obyvatelstvo";"Zdravotnictví";"Lůžková péče";FALSE;NA;"Vysoce specializovaná pracoviště a jednooborové zařízení lůžkové péče";"2019-12-31";"2019";"236630684,199999988079071044921875000";"vlastní"
"Kapitálové výdaje";"3527";"Služby pro obyvatelstvo";"Zdravotnictví";"Lůžková péče";FALSE;NA;"Vysoce specializovaná pracoviště a jednooborové zařízení lůžkové péče";"2020-12-31";"2020";"52166198,829999998211860656738281250";"vlastní"
"Kapitálové výdaje";"3529";"Služby pro obyvatelstvo";"Zdravotnictví";"Lůžková péče";FALSE;NA;"Ostatní ústavní péče";"2020-12-31";"2020";"0,000000000000000000000000000";"vlastní"
"Kapitálové výdaje";"3531";"Služby pro obyvatelstvo";"Zdravotnictví";"Zvláštní zdravotnická zařízení a služby pro zdravotnictví";FALSE;NA;"Hygienická služba a ochrana veřejného zdraví";"2015-12-31";"2015";"1357076,760000000009313225746154785";"vlastní"
"Kapitálové výdaje";"3531";"Služby pro obyvatelstvo";"Zdravotnictví";"Zvláštní zdravotnická zařízení a služby pro zdravotnictví";FALSE;NA;"Hygienická služba a ochrana veřejného zdraví";"2016-12-31";"2016";"20597849,840000003576278686523437500";"vlastní"
"Kapitálové výdaje";"3531";"Služby pro obyvatelstvo";"Zdravotnictví";"Zvláštní zdravotnická zařízení a služby pro zdravotnictví";FALSE;NA;"Hygienická služba a ochrana veřejného zdraví";"2017-12-31";"2017";"0,000000000000000000000000000";"vlastní"
"Kapitálové výdaje";"3531";"Služby pro obyvatelstvo";"Zdravotnictví";"Zvláštní zdravotnická zařízení a služby pro zdravotnictví";FALSE;NA;"Hygienická služba a ochrana veřejného zdraví";"2020-12-31";"2020";"289380431,719999969005584716796875000";"vlastní"
"Kapitálové výdaje";"3533";"Služby pro obyvatelstvo";"Zdravotnictví";"Zvláštní zdravotnická zařízení a služby pro zdravotnictví";FALSE;NA;"Zdravotnická záchranná služba";"2015-12-31";"2015";"32184156,000000000000000000000000000";"vlastní"
"Kapitálové výdaje";"3533";"Služby pro obyvatelstvo";"Zdravotnictví";"Zvláštní zdravotnická zařízení a služby pro zdravotnictví";FALSE;NA;"Zdravotnická záchranná služba";"2016-12-31";"2016";"61545204,329999998211860656738281250";"vlastní"
"Kapitálové výdaje";"3533";"Služby pro obyvatelstvo";"Zdravotnictví";"Zvláštní zdravotnická zařízení a služby pro zdravotnictví";FALSE;NA;"Zdravotnická záchranná služba";"2017-12-31";"2017";"0,000000000000000000000000000";"vlastní"
"Kapitálové výdaje";"3533";"Služby pro obyvatelstvo";"Zdravotnictví";"Zvláštní zdravotnická zařízení a služby pro zdravotnictví";FALSE;NA;"Zdravotnická záchranná služba";"2018-12-31";"2018";"0,000000000000000000000000000";"vlastní"
"Kapitálové výdaje";"3533";"Služby pro obyvatelstvo";"Zdravotnictví";"Zvláštní zdravotnická zařízení a služby pro zdravotnictví";FALSE;NA;"Zdravotnická záchranná služba";"2019-12-31";"2019";"54365876,039999999105930328369140625";"vlastní"
"Kapitálové výdaje";"3533";"Služby pro obyvatelstvo";"Zdravotnictví";"Zvláštní zdravotnická zařízení a služby pro zdravotnictví";FALSE;NA;"Zdravotnická záchranná služba";"2020-12-31";"2020";"61962781,579999998211860656738281250";"vlastní"
"Kapitálové výdaje";"3539";"Služby pro obyvatelstvo";"Zdravotnictví";"Zvláštní zdravotnická zařízení a služby pro zdravotnictví";FALSE;NA;"Ostatní zdravotnická zařízení a služby pro zdravotnictví";"2015-12-31";"2015";"27684628,250000000000000000000000000";"vlastní"
"Kapitálové výdaje";"3539";"Služby pro obyvatelstvo";"Zdravotnictví";"Zvláštní zdravotnická zařízení a služby pro zdravotnictví";FALSE;NA;"Ostatní zdravotnická zařízení a služby pro zdravotnictví";"2016-12-31";"2016";"55297884,320000000298023223876953125";"vlastní"
"Kapitálové výdaje";"3539";"Služby pro obyvatelstvo";"Zdravotnictví";"Zvláštní zdravotnická zařízení a služby pro zdravotnictví";FALSE;NA;"Ostatní zdravotnická zařízení a služby pro zdravotnictví";"2017-12-31";"2017";"4244888,000000000000000000000000000";"vlastní"
"Kapitálové výdaje";"3539";"Služby pro obyvatelstvo";"Zdravotnictví";"Zvláštní zdravotnická zařízení a služby pro zdravotnictví";FALSE;NA;"Ostatní zdravotnická zařízení a služby pro zdravotnictví";"2018-12-31";"2018";"50919969,140000000596046447753906250";"vlastní"
"Kapitálové výdaje";"3539";"Služby pro obyvatelstvo";"Zdravotnictví";"Zvláštní zdravotnická zařízení a služby pro zdravotnictví";FALSE;NA;"Ostatní zdravotnická zařízení a služby pro zdravotnictví";"2019-12-31";"2019";"89377102,470000013709068298339843750";"vlastní"
"Kapitálové výdaje";"3539";"Služby pro obyvatelstvo";"Zdravotnictví";"Zvláštní zdravotnická zařízení a služby pro zdravotnictví";FALSE;NA;"Ostatní zdravotnická zařízení a služby pro zdravotnictví";"2020-12-31";"2020";"27009245,609999999403953552246093750";"vlastní"
"Kapitálové výdaje";"3541";"Služby pro obyvatelstvo";"Zdravotnictví";"Zdravotnické programy";FALSE;NA;"Prevence před drogami, alkoholem, nikotinem a jinými závislostmi - Program protidrogové politiky";"2015-12-31";"2015";"1980239,890000000130385160446166992";"vlastní"
"Kapitálové výdaje";"3541";"Služby pro obyvatelstvo";"Zdravotnictví";"Zdravotnické programy";FALSE;NA;"Prevence před drogami, alkoholem, nikotinem a jinými závislostmi - Program protidrogové politiky";"2016-12-31";"2016";"100000,000000000000000000000000000";"vlastní"
"Kapitálové výdaje";"3541";"Služby pro obyvatelstvo";"Zdravotnictví";"Zdravotnické programy";FALSE;NA;"Prevence před drogami, alkoholem, nikotinem a jinými závislostmi - Program protidrogové politiky";"2017-12-31";"2017";"99932,500000000000000000000000000";"vlastní"
"Kapitálové výdaje";"3541";"Služby pro obyvatelstvo";"Zdravotnictví";"Zdravotnické programy";FALSE;NA;"Prevence před drogami, alkoholem, nikotinem a jinými závislostmi - Program protidrogové politiky";"2018-12-31";"2018";"347875,000000000000000000000000000";"vlastní"
"Kapitálové výdaje";"3541";"Služby pro obyvatelstvo";"Zdravotnictví";"Zdravotnické programy";FALSE;NA;"Prevence před drogami, alkoholem, nikotinem a jinými závislostmi - Program protidrogové politiky";"2019-12-31";"2019";"67760,000000000000000000000000000";"vlastní"
"Kapitálové výdaje";"3541";"Služby pro obyvatelstvo";"Zdravotnictví";"Zdravotnické programy";FALSE;NA;"Prevence před drogami, alkoholem, nikotinem a jinými závislostmi - Program protidrogové politiky";"2020-12-31";"2020";"545105,000000000000000000000000000";"vlastní"
"Kapitálové výdaje";"3541";"Služby pro obyvatelstvo";"Zdravotnictví";"Zdravotnické programy";TRUE;"2014-20";"Prevence před drogami, alkoholem, nikotinem a jinými závislostmi - Program protidrogové politiky";"2020-12-31";"2020";"0,000000000000000000000000000";"EU"
"Kapitálové výdaje";"3542";"Služby pro obyvatelstvo";"Zdravotnictví";"Zdravotnické programy";FALSE;NA;"Prevence HIV/AIDS";"2015-12-31";"2015";"545201,000000000000000000000000000";"vlastní"
"Kapitálové výdaje";"3542";"Služby pro obyvatelstvo";"Zdravotnictví";"Zdravotnické programy";FALSE;NA;"Prevence HIV/AIDS";"2016-12-31";"2016";"671055,800000000046566128730773926";"vlastní"
"Kapitálové výdaje";"3542";"Služby pro obyvatelstvo";"Zdravotnictví";"Zdravotnické programy";FALSE;NA;"Prevence HIV/AIDS";"2017-12-31";"2017";"0,000000000000000000000000000";"vlastní"
"Kapitálové výdaje";"3543";"Služby pro obyvatelstvo";"Zdravotnictví";"Zdravotnické programy";FALSE;NA;"Pomoc zdravotně postiženým a chronicky nemocným";"2015-12-31";"2015";"16948326,440000001341104507446289062";"vlastní"
"Kapitálové výdaje";"3543";"Služby pro obyvatelstvo";"Zdravotnictví";"Zdravotnické programy";FALSE;NA;"Pomoc zdravotně postiženým a chronicky nemocným";"2016-12-31";"2016";"16016549,990000000223517417907714844";"vlastní"
"Kapitálové výdaje";"3543";"Služby pro obyvatelstvo";"Zdravotnictví";"Zdravotnické programy";FALSE;NA;"Pomoc zdravotně postiženým a chronicky nemocným";"2017-12-31";"2017";"3819300,000000000000000000000000000";"vlastní"
"Kapitálové výdaje";"3543";"Služby pro obyvatelstvo";"Zdravotnictví";"Zdravotnické programy";FALSE;NA;"Pomoc zdravotně postiženým a chronicky nemocným";"2018-12-31";"2018";"6939177,390000000596046447753906250";"vlastní"
"Kapitálové výdaje";"3543";"Služby pro obyvatelstvo";"Zdravotnictví";"Zdravotnické programy";FALSE;NA;"Pomoc zdravotně postiženým a chronicky nemocným";"2019-12-31";"2019";"15249242,629999998956918716430664062";"vlastní"
"Kapitálové výdaje";"3543";"Služby pro obyvatelstvo";"Zdravotnictví";"Zdravotnické programy";FALSE;NA;"Pomoc zdravotně postiženým a chronicky nemocným";"2020-12-31";"2020";"7662210,770000000484287738800048828";"vlastní"
"Kapitálové výdaje";"3545";"Služby pro obyvatelstvo";"Zdravotnictví";"Zdravotnické programy";FALSE;NA;"Programy paliativní péče";"2016-12-31";"2016";"750493,000000000000000000000000000";"vlastní"
"Kapitálové výdaje";"3545";"Služby pro obyvatelstvo";"Zdravotnictví";"Zdravotnické programy";FALSE;NA;"Programy paliativní péče";"2018-12-31";"2018";"0,000000000000000000000000000";"vlastní"
"Kapitálové výdaje";"3545";"Služby pro obyvatelstvo";"Zdravotnictví";"Zdravotnické programy";FALSE;NA;"Programy paliativní péče";"2019-12-31";"2019";"1334893,000000000000000000000000000";"vlastní"
"Kapitálové výdaje";"3545";"Služby pro obyvatelstvo";"Zdravotnictví";"Zdravotnické programy";FALSE;NA;"Programy paliativní péče";"2020-12-31";"2020";"448805,000000000000000000000000000";"vlastní"
"Kapitálové výdaje";"3549";"Služby pro obyvatelstvo";"Zdravotnictví";"Zdravotnické programy";FALSE;NA;"Ostatní speciální zdravotnická péče";"2015-12-31";"2015";"90357905,750000000000000000000000000";"vlastní"
"Kapitálové výdaje";"3549";"Služby pro obyvatelstvo";"Zdravotnictví";"Zdravotnické programy";FALSE;NA;"Ostatní speciální zdravotnická péče";"2016-12-31";"2016";"160488341,500000000000000000000000000";"vlastní"
"Kapitálové výdaje";"3549";"Služby pro obyvatelstvo";"Zdravotnictví";"Zdravotnické programy";FALSE;NA;"Ostatní speciální zdravotnická péče";"2017-12-31";"2017";"128895138,349999994039535522460937500";"vlastní"
"Kapitálové výdaje";"3549";"Služby pro obyvatelstvo";"Zdravotnictví";"Zdravotnické programy";FALSE;NA;"Ostatní speciální zdravotnická péče";"2018-12-31";"2018";"0,000000000000000000000000000";"vlastní"
"Kapitálové výdaje";"3549";"Služby pro obyvatelstvo";"Zdravotnictví";"Zdravotnické programy";FALSE;NA;"Ostatní speciální zdravotnická péče";"2019-12-31";"2019";"1154731,919999999925494194030761719";"vlastní"
"Kapitálové výdaje";"3549";"Služby pro obyvatelstvo";"Zdravotnictví";"Zdravotnické programy";FALSE;NA;"Ostatní speciální zdravotnická péče";"2020-12-31";"2020";"82179543,180000007152557373046875000";"vlastní"
"Kapitálové výdaje";"3549";"Služby pro obyvatelstvo";"Zdravotnictví";"Zdravotnické programy";TRUE;"2007-13";"Ostatní speciální zdravotnická péče";"2015-12-31";"2015";"2148255753,829999923706054687500000000";"EU"
"Kapitálové výdaje";"3549";"Služby pro obyvatelstvo";"Zdravotnictví";"Zdravotnické programy";TRUE;"2007-13";"Ostatní speciální zdravotnická péče";"2016-12-31";"2016";"745914116,019999980926513671875000000";"EU"
"Kapitálové výdaje";"3549";"Služby pro obyvatelstvo";"Zdravotnictví";"Zdravotnické programy";TRUE;"2007-13";"Ostatní speciální zdravotnická péče";"2017-12-31";"2017";"0,000000000000000000000000000";"EU"
"Kapitálové výdaje";"3549";"Služby pro obyvatelstvo";"Zdravotnictví";"Zdravotnické programy";TRUE;"2007-13";"Ostatní speciální zdravotnická péče";"2019-12-31";"2019";"0,000000000000000000000000000";"EU"
"Kapitálové výdaje";"3549";"Služby pro obyvatelstvo";"Zdravotnictví";"Zdravotnické programy";TRUE;"2014-20";"Ostatní speciální zdravotnická péče";"2016-12-31";"2016";"269052,000000000000000000000000000";"EU"
"Kapitálové výdaje";"3549";"Služby pro obyvatelstvo";"Zdravotnictví";"Zdravotnické programy";TRUE;"2014-20";"Ostatní speciální zdravotnická péče";"2017-12-31";"2017";"224154365,400000005960464477539062500";"EU"
"Kapitálové výdaje";"3549";"Služby pro obyvatelstvo";"Zdravotnictví";"Zdravotnické programy";TRUE;"2014-20";"Ostatní speciální zdravotnická péče";"2018-12-31";"2018";"1240251978,730000019073486328125000000";"EU"
"Kapitálové výdaje";"3549";"Služby pro obyvatelstvo";"Zdravotnictví";"Zdravotnické programy";TRUE;"2014-20";"Ostatní speciální zdravotnická péče";"2019-12-31";"2019";"1093810017,700000047683715820312500000";"EU"
"Kapitálové výdaje";"3549";"Služby pro obyvatelstvo";"Zdravotnictví";"Zdravotnické programy";TRUE;"2014-20";"Ostatní speciální zdravotnická péče";"2020-12-31";"2020";"1076184914,759999990463256835937500000";"EU"
"Kapitálové výdaje";"3561";"Služby pro obyvatelstvo";"Zdravotnictví";"Správa ve zdravotnictví";FALSE;NA;"Činnost ústředního orgánu státní správy ve zdravotnictví";"2015-12-31";"2015";"1602577,899999999906867742538452148";"vlastní"
"Kapitálové výdaje";"3561";"Služby pro obyvatelstvo";"Zdravotnictví";"Správa ve zdravotnictví";FALSE;NA;"Činnost ústředního orgánu státní správy ve zdravotnictví";"2016-12-31";"2016";"6951735,500000000000000000000000000";"vlastní"
"Kapitálové výdaje";"3561";"Služby pro obyvatelstvo";"Zdravotnictví";"Správa ve zdravotnictví";FALSE;NA;"Činnost ústředního orgánu státní správy ve zdravotnictví";"2017-12-31";"2017";"8394244,000000000000000000000000000";"vlastní"
"Kapitálové výdaje";"3561";"Služby pro obyvatelstvo";"Zdravotnictví";"Správa ve zdravotnictví";FALSE;NA;"Činnost ústředního orgánu státní správy ve zdravotnictví";"2018-12-31";"2018";"4655379,500000000000000000000000000";"vlastní"
"Kapitálové výdaje";"3561";"Služby pro obyvatelstvo";"Zdravotnictví";"Správa ve zdravotnictví";FALSE;NA;"Činnost ústředního orgánu státní správy ve zdravotnictví";"2019-12-31";"2019";"7537298,000000000000000000000000000";"vlastní"
"Kapitálové výdaje";"3561";"Služby pro obyvatelstvo";"Zdravotnictví";"Správa ve zdravotnictví";FALSE;NA;"Činnost ústředního orgánu státní správy ve zdravotnictví";"2020-12-31";"2020";"5557133,120000000111758708953857422";"vlastní"
